word,importance,surrogate,metric,kernel_width,iteration_id
speakers,0.0,lasso,cosine,0.1925,7
were,0.08061789835452811,lasso,cosine,0.1925,7
knowledgeable,-0.0,lasso,cosine,0.1925,7
insightful,-0.15755374382348297,lasso,cosine,0.1925,7
learned,-0.006493840281134281,lasso,cosine,0.1925,7
lot,-0.0,lasso,cosine,0.1925,7
from,-0.0,lasso,cosine,0.1925,7
them,-0.0,lasso,cosine,0.1925,7
I,0.0,decision_tree,cosine,0.1925,7
had,0.0,decision_tree,cosine,0.1925,7
a,0.012260495957305233,decision_tree,cosine,0.1925,7
fantastic,0.35519808481987863,decision_tree,cosine,0.1925,7
time,0.021321787221746036,decision_tree,cosine,0.1925,7
at,0.0,decision_tree,cosine,0.1925,7
this,0.0,decision_tree,cosine,0.1925,7
event,0.0,decision_tree,cosine,0.1925,7
It,0.0,decision_tree,cosine,0.1925,7
was,0.0,decision_tree,cosine,0.1925,7
well,0.016207214527259445,decision_tree,cosine,0.1925,7
organized,0.10393837739024613,decision_tree,cosine,0.1925,7
and,0.04412265916964651,decision_tree,cosine,0.1925,7
enjoyed,0.0,decision_tree,cosine,0.1925,7
every,0.10052254792003207,decision_tree,cosine,0.1925,7
moment,0.0,decision_tree,cosine,0.1925,7
of,0.0,decision_tree,cosine,0.1925,7
it,0.0,decision_tree,cosine,0.1925,7
The,0.0036377271571387724,decision_tree,cosine,0.1925,7
speakers,0.0,decision_tree,cosine,0.1925,7
were,0.06819083064329308,decision_tree,cosine,0.1925,7
knowledgeable,0.0,decision_tree,cosine,0.1925,7
insightful,0.27458295716287573,decision_tree,cosine,0.1925,7
learned,1.7318030578183004e-05,decision_tree,cosine,0.1925,7
lot,0.0,decision_tree,cosine,0.1925,7
from,0.0,decision_tree,cosine,0.1925,7
them,0.0,decision_tree,cosine,0.1925,7
I,-0.0016458407972075805,ridge,cosine,0.1925,8
had,0.06487121779532903,ridge,cosine,0.1925,8
a,0.0879013361825012,ridge,cosine,0.1925,8
fantastic,-0.30912619524858903,ridge,cosine,0.1925,8
time,-0.042778449162671366,ridge,cosine,0.1925,8
at,-0.0023131302577277975,ridge,cosine,0.1925,8
this,-0.07348920070417221,ridge,cosine,0.1925,8
event,-0.010337454461475248,ridge,cosine,0.1925,8
It,0.06784149434874294,ridge,cosine,0.1925,8
was,0.04809513787429837,ridge,cosine,0.1925,8
well,0.022897898379376662,ridge,cosine,0.1925,8
organized,-0.11026074384785473,ridge,cosine,0.1925,8
and,-0.082879821800359,ridge,cosine,0.1925,8
enjoyed,-0.031732230954402064,ridge,cosine,0.1925,8
every,-0.13806303826885621,ridge,cosine,0.1925,8
moment,-0.09655210374591962,ridge,cosine,0.1925,8
of,0.006179589075734366,ridge,cosine,0.1925,8
it,-0.038013041407747056,ridge,cosine,0.1925,8
The,0.07606956446916918,ridge,cosine,0.1925,8
speakers,0.02566668598325706,ridge,cosine,0.1925,8
were,0.11963326608212396,ridge,cosine,0.1925,8
knowledgeable,-0.008253361961216111,ridge,cosine,0.1925,8
insightful,-0.2377629169512061,ridge,cosine,0.1925,8
learned,-0.0407173843313293,ridge,cosine,0.1925,8
lot,-0.021500858018078686,ridge,cosine,0.1925,8
from,0.019298353445648574,ridge,cosine,0.1925,8
them,-0.01892824913885878,ridge,cosine,0.1925,8
I,0.0,lasso,cosine,0.1925,8
had,0.026641816329456686,lasso,cosine,0.1925,8
a,0.047557354085159334,lasso,cosine,0.1925,8
fantastic,-0.26568628355948337,lasso,cosine,0.1925,8
time,-0.021053241139862504,lasso,cosine,0.1925,8
at,-0.0,lasso,cosine,0.1925,8
this,-0.03343933905898701,lasso,cosine,0.1925,8
event,-0.0,lasso,cosine,0.1925,8
It,0.02784222645496845,lasso,cosine,0.1925,8
was,0.01960831140286142,lasso,cosine,0.1925,8
well,0.0,lasso,cosine,0.1925,8
organized,-0.06716979180275048,lasso,cosine,0.1925,8
and,-0.03323026996084849,lasso,cosine,0.1925,8
enjoyed,-0.0,lasso,cosine,0.1925,8
every,-0.1027868175494388,lasso,cosine,0.1925,8
moment,-0.017703306336043556,lasso,cosine,0.1925,8
of,-0.0,lasso,cosine,0.1925,8
it,-0.0,lasso,cosine,0.1925,8
The,0.020347141790654777,lasso,cosine,0.1925,8
speakers,0.0012395111976750783,lasso,cosine,0.1925,8
were,0.08412857521917226,lasso,cosine,0.1925,8
knowledgeable,0.0,lasso,cosine,0.1925,8
insightful,-0.1704984444935149,lasso,cosine,0.1925,8
learned,-0.0,lasso,cosine,0.1925,8
lot,-0.0,lasso,cosine,0.1925,8
from,0.0,lasso,cosine,0.1925,8
them,-0.0,lasso,cosine,0.1925,8
I,0.0,decision_tree,cosine,0.1925,8
had,0.0,decision_tree,cosine,0.1925,8
a,0.005216828799947694,decision_tree,cosine,0.1925,8
fantastic,0.3769311825312517,decision_tree,cosine,0.1925,8
time,0.019218541055377934,decision_tree,cosine,0.1925,8
at,0.0,decision_tree,cosine,0.1925,8
this,0.0029278726733973645,decision_tree,cosine,0.1925,8
event,0.0,decision_tree,cosine,0.1925,8
It,0.0,decision_tree,cosine,0.1925,8
was,0.008366864099508506,decision_tree,cosine,0.1925,8
well,0.022451288226426277,decision_tree,cosine,0.1925,8
organized,0.06234877835824707,decision_tree,cosine,0.1925,8
and,0.0396136023193567,decision_tree,cosine,0.1925,8
enjoyed,0.0,decision_tree,cosine,0.1925,8
every,0.08328678205528614,decision_tree,cosine,0.1925,8
moment,0.0,decision_tree,cosine,0.1925,8
of,0.0,decision_tree,cosine,0.1925,8
it,0.0,decision_tree,cosine,0.1925,8
The,0.04338826353042884,decision_tree,cosine,0.1925,8
speakers,0.0,decision_tree,cosine,0.1925,8
were,0.0889858428811601,decision_tree,cosine,0.1925,8
knowledgeable,0.0,decision_tree,cosine,0.1925,8
insightful,0.24693373105693217,decision_tree,cosine,0.1925,8
learned,0.000330422412679472,decision_tree,cosine,0.1925,8
lot,0.0,decision_tree,cosine,0.1925,8
from,0.0,decision_tree,cosine,0.1925,8
them,0.0,decision_tree,cosine,0.1925,8
I,0.012566685293579294,ridge,cosine,0.1925,9
had,0.06294126602505874,ridge,cosine,0.1925,9
a,0.08714606887773704,ridge,cosine,0.1925,9
fantastic,-0.30481889009575125,ridge,cosine,0.1925,9
time,-0.045014844795114146,ridge,cosine,0.1925,9
at,-0.0015592146903694423,ridge,cosine,0.1925,9
this,-0.09049552596028712,ridge,cosine,0.1925,9
event,-0.012067387452930097,ridge,cosine,0.1925,9
It,0.06654440947763277,ridge,cosine,0.1925,9
was,0.053097548777142754,ridge,cosine,0.1925,9
well,0.0027169875504920327,ridge,cosine,0.1925,9
organized,-0.12084031794458955,ridge,cosine,0.1925,9
and,-0.09292650712896755,ridge,cosine,0.1925,9
enjoyed,-0.0494793042453904,ridge,cosine,0.1925,9
every,-0.14667339752533878,ridge,cosine,0.1925,9
moment,-0.07174461881288242,ridge,cosine,0.1925,9
of,-0.002829275452403802,ridge,cosine,0.1925,9
it,-0.022299616312421087,ridge,cosine,0.1925,9
The,0.08961160117721005,ridge,cosine,0.1925,9
speakers,0.030969204611396923,ridge,cosine,0.1925,9
were,0.10993151527871718,ridge,cosine,0.1925,9
knowledgeable,0.004202369510080665,ridge,cosine,0.1925,9
insightful,-0.19986981878315685,ridge,cosine,0.1925,9
learned,-0.03648169523491168,ridge,cosine,0.1925,9
lot,-0.015845222528902175,ridge,cosine,0.1925,9
from,0.015075916104224906,ridge,cosine,0.1925,9
them,-0.017792570798814966,ridge,cosine,0.1925,9
I,-0.0,lasso,cosine,0.1925,9
had,0.025852130602827848,lasso,cosine,0.1925,9
a,0.04721556944609157,lasso,cosine,0.1925,9
fantastic,-0.2662300546061098,lasso,cosine,0.1925,9
time,-0.009829659268844873,lasso,cosine,0.1925,9
at,-0.0,lasso,cosine,0.1925,9
this,-0.025754052051065304,lasso,cosine,0.1925,9
event,-0.0,lasso,cosine,0.1925,9
It,0.03423280222390911,lasso,cosine,0.1925,9
was,0.027505766818760297,lasso,cosine,0.1925,9
well,0.0,lasso,cosine,0.1925,9
organized,-0.08078886836821614,lasso,cosine,0.1925,9
and,-0.049086646827264185,lasso,cosine,0.1925,9
enjoyed,-0.0,lasso,cosine,0.1925,9
every,-0.09876361933929605,lasso,cosine,0.1925,9
moment,-0.03254451575467967,lasso,cosine,0.1925,9
of,0.0,lasso,cosine,0.1925,9
it,-0.0,lasso,cosine,0.1925,9
The,0.04179900946921326,lasso,cosine,0.1925,9
speakers,0.0,lasso,cosine,0.1925,9
were,0.10028722387693415,lasso,cosine,0.1925,9
knowledgeable,0.0,lasso,cosine,0.1925,9
insightful,-0.1662727606889251,lasso,cosine,0.1925,9
learned,-0.0014393580328167614,lasso,cosine,0.1925,9
lot,-0.0,lasso,cosine,0.1925,9
from,0.0,lasso,cosine,0.1925,9
them,-0.0,lasso,cosine,0.1925,9
I,0.0,decision_tree,cosine,0.1925,9
had,0.015804339315594117,decision_tree,cosine,0.1925,9
a,0.01611934503864766,decision_tree,cosine,0.1925,9
fantastic,0.34886675858755106,decision_tree,cosine,0.1925,9
time,0.0001757373283923665,decision_tree,cosine,0.1925,9
at,0.0,decision_tree,cosine,0.1925,9
this,0.007544298688442086,decision_tree,cosine,0.1925,9
event,0.0,decision_tree,cosine,0.1925,9
It,0.0,decision_tree,cosine,0.1925,9
was,0.0,decision_tree,cosine,0.1925,9
well,0.0059174956489057235,decision_tree,cosine,0.1925,9
organized,0.06841644771229723,decision_tree,cosine,0.1925,9
and,0.03482259132549344,decision_tree,cosine,0.1925,9
enjoyed,0.0,decision_tree,cosine,0.1925,9
every,0.14236639842909976,decision_tree,cosine,0.1925,9
moment,0.0034874412715811,decision_tree,cosine,0.1925,9
of,0.0,decision_tree,cosine,0.1925,9
it,0.0,decision_tree,cosine,0.1925,9
The,0.0,decision_tree,cosine,0.1925,9
speakers,0.0,decision_tree,cosine,0.1925,9
were,0.07256679710039612,decision_tree,cosine,0.1925,9
knowledgeable,0.016820562084121516,decision_tree,cosine,0.1925,9
insightful,0.2670876109865037,decision_tree,cosine,0.1925,9
learned,4.176482974124286e-06,decision_tree,cosine,0.1925,9
lot,0.0,decision_tree,cosine,0.1925,9
from,0.0,decision_tree,cosine,0.1925,9
them,0.0,decision_tree,cosine,0.1925,9
I,-0.012552483640740991,ridge,cosine,0.1925,10
had,0.06266985891619484,ridge,cosine,0.1925,10
a,0.07386862747241137,ridge,cosine,0.1925,10
fantastic,-0.30238252542967553,ridge,cosine,0.1925,10
time,-0.02705930082054365,ridge,cosine,0.1925,10
at,-0.007043177480747001,ridge,cosine,0.1925,10
this,-0.08310523441635577,ridge,cosine,0.1925,10
event,-0.016902835042386627,ridge,cosine,0.1925,10
It,0.07146915574612032,ridge,cosine,0.1925,10
was,0.053133486457622246,ridge,cosine,0.1925,10
well,0.003688274779068352,ridge,cosine,0.1925,10
organized,-0.12177885102155285,ridge,cosine,0.1925,10
and,-0.09157867496018841,ridge,cosine,0.1925,10
enjoyed,-0.04081288265933327,ridge,cosine,0.1925,10
every,-0.14187770259293397,ridge,cosine,0.1925,10
moment,-0.07025851583665832,ridge,cosine,0.1925,10
of,0.012623760800891446,ridge,cosine,0.1925,10
it,-0.01988180902982048,ridge,cosine,0.1925,10
The,0.0731752520152742,ridge,cosine,0.1925,10
speakers,0.030148272676405134,ridge,cosine,0.1925,10
were,0.11442820232922223,ridge,cosine,0.1925,10
knowledgeable,0.006299846778737015,ridge,cosine,0.1925,10
insightful,-0.20938880175368343,ridge,cosine,0.1925,10
learned,-0.029864718651682422,ridge,cosine,0.1925,10
lot,-0.015954742594506913,ridge,cosine,0.1925,10
from,0.005873230108670572,ridge,cosine,0.1925,10
them,-0.03440730394955835,ridge,cosine,0.1925,10
I,0.0,lasso,cosine,0.1925,10
had,0.026430671530131,lasso,cosine,0.1925,10
a,0.04205220375248588,lasso,cosine,0.1925,10
fantastic,-0.2648248123340014,lasso,cosine,0.1925,10
time,-0.010032138298734582,lasso,cosine,0.1925,10
at,-0.0,lasso,cosine,0.1925,10
this,-0.027396285973677117,lasso,cosine,0.1925,10
event,0.0,lasso,cosine,0.1925,10
It,0.013519829337200171,lasso,cosine,0.1925,10
was,0.004021997568738039,lasso,cosine,0.1925,10
well,0.0,lasso,cosine,0.1925,10
organized,-0.06821532981519773,lasso,cosine,0.1925,10
and,-0.06602822732630588,lasso,cosine,0.1925,10
enjoyed,-0.0,lasso,cosine,0.1925,10
every,-0.11129075276077223,lasso,cosine,0.1925,10
moment,-0.03366133816113763,lasso,cosine,0.1925,10
of,0.0,lasso,cosine,0.1925,10
it,-0.0,lasso,cosine,0.1925,10
The,0.039394396281417485,lasso,cosine,0.1925,10
speakers,0.0,lasso,cosine,0.1925,10
were,0.09096548252047477,lasso,cosine,0.1925,10
knowledgeable,-0.0,lasso,cosine,0.1925,10
insightful,-0.1619710100497079,lasso,cosine,0.1925,10
learned,-0.0,lasso,cosine,0.1925,10
lot,-0.0,lasso,cosine,0.1925,10
from,0.0,lasso,cosine,0.1925,10
them,-0.00011203121068516781,lasso,cosine,0.1925,10
I,0.0,decision_tree,cosine,0.1925,10
had,0.01620846847210029,decision_tree,cosine,0.1925,10
a,0.0,decision_tree,cosine,0.1925,10
fantastic,0.3620689620298767,decision_tree,cosine,0.1925,10
time,0.01781291061695687,decision_tree,cosine,0.1925,10
at,0.0,decision_tree,cosine,0.1925,10
this,0.03823393123648543,decision_tree,cosine,0.1925,10
event,0.0,decision_tree,cosine,0.1925,10
It,0.0,decision_tree,cosine,0.1925,10
was,0.0,decision_tree,cosine,0.1925,10
well,0.005723252118425713,decision_tree,cosine,0.1925,10
organized,0.03233780753194774,decision_tree,cosine,0.1925,10
and,0.011377236527791592,decision_tree,cosine,0.1925,10
enjoyed,0.0,decision_tree,cosine,0.1925,10
every,0.10965256746435044,decision_tree,cosine,0.1925,10
moment,0.0,decision_tree,cosine,0.1925,10
of,0.0,decision_tree,cosine,0.1925,10
it,0.0,decision_tree,cosine,0.1925,10
The,0.007120392498888619,decision_tree,cosine,0.1925,10
speakers,0.0,decision_tree,cosine,0.1925,10
were,0.07679991818031996,decision_tree,cosine,0.1925,10
knowledgeable,0.0,decision_tree,cosine,0.1925,10
insightful,0.3157883579423298,decision_tree,cosine,0.1925,10
learned,0.0067215797107791,decision_tree,cosine,0.1925,10
lot,0.0,decision_tree,cosine,0.1925,10
from,0.00015461566974779773,decision_tree,cosine,0.1925,10
them,0.0,decision_tree,cosine,0.1925,10
